,GalaxyID,Label
7655,349696,3
7656,349755,0
7657,349766,4
7658,349854,1
7659,349858,0
7660,349866,1
7661,349875,0
7662,349884,0
7663,349966,4
7664,349998,4
7665,350003,4
7666,350045,1
7667,350071,1
7668,350073,1
7669,350088,1
7670,350089,1
7671,350092,1
7672,350098,4
7673,350161,3
7674,350164,4
7675,350175,1
7676,350189,0
7677,350242,1
7678,350251,0
7679,350270,0
7680,350309,4
7681,350378,1
7682,350384,3
7683,350385,4
7684,350424,4
7685,350455,0
7686,350475,0
7687,350483,3
7688,350491,0
7689,350557,3
7690,350585,0
7691,350715,1
7692,350742,4
7693,350779,3
7694,350797,1
7695,350833,3
7696,350846,1
7697,350870,3
7698,350877,0
7699,350882,0
7700,350908,4
7701,350935,3
7702,351011,4
7703,351047,3
7704,351051,0
7705,351069,3
7706,351081,3
7707,351085,4
7708,351099,1
7709,351107,0
7710,351131,0
7711,351159,4
7712,351172,0
7713,351194,4
7714,351235,1
7715,351357,1
7716,351364,3
7717,351368,1
7718,351385,0
7719,351386,3
7720,351393,0
7721,351404,4
7722,351452,4
7723,351453,1
7724,351534,1
7725,351569,3
7726,351574,1
7727,351589,4
7728,351603,3
7729,351666,2
7730,351676,2
7731,351721,1
7732,351732,4
7733,351773,1
7734,351833,1
7735,351877,0
7736,351918,1
7737,351986,0
7738,351987,3
7739,351993,4
7740,352042,0
7741,352071,1
7742,352130,0
7743,352138,0
7744,352166,1
7745,352187,3
7746,352188,1
7747,352230,3
7748,352246,3
7749,352263,1
7750,352264,1
7751,352276,4
7752,352350,1
7753,352351,4
7754,352370,0
7755,352411,1
7756,352453,1
7757,352461,0
7758,352469,0
7759,352534,1
7760,352592,4
7761,352654,4
7762,352672,1
7763,352692,0
7764,352753,0
7765,352789,3
7766,352796,1
7767,352861,3
7768,352863,4
7769,352866,1
7770,352872,1
7771,352882,1
7772,352949,4
7773,353064,4
7774,353119,4
7775,353129,1
7776,353136,1
7777,353286,4
7778,353294,3
7779,353298,4
7780,353325,1
7781,353348,1
7782,353361,1
7783,353392,1
7784,353456,4
7785,353476,4
7786,353496,2
7787,353533,3
7788,353565,3
7789,353571,0
7790,353594,3
7791,353616,1
7792,353651,3
7793,353709,1
7794,353714,4
7795,353779,0
7796,353793,1
7797,353846,1
7798,353877,1
7799,353879,2
7800,353894,1
7801,353905,4
7802,353919,3
7803,353978,1
7804,353986,3
7805,354024,1
7806,354040,4
7807,354093,0
7808,354096,4
7809,354122,0
7810,354159,0
7811,354212,1
7812,354265,1
7813,354285,0
7814,354294,1
7815,354347,2
7816,354372,0
7817,354407,4
7818,354423,4
7819,354457,4
7820,354467,3
7821,354550,1
7822,354594,0
7823,354617,1
7824,354720,0
7825,354738,0
7826,354808,4
7827,354829,0
7828,354881,0
7829,354889,3
7830,354934,1
7831,354964,0
7832,354978,0
7833,354982,0
7834,355007,3
7835,355051,4
7836,355063,4
7837,355105,0
7838,355116,4
7839,355155,1
7840,355200,0
7841,355222,1
7842,355255,4
7843,355333,0
7844,355414,1
7845,355493,4
7846,355539,0
7847,355605,4
7848,355618,4
7849,355644,0
7850,355664,4
7851,355670,4
7852,355712,0
7853,355730,0
7854,355748,0
7855,355802,0
7856,355811,1
7857,355933,4
7858,356014,0
7859,356062,0
7860,356101,3
7861,356111,1
7862,356117,3
7863,356160,1
7864,356245,1
7865,356254,0
7866,356332,3
7867,356361,4
7868,356368,2
7869,356389,1
7870,356391,0
7871,356405,0
7872,356502,3
7873,356533,1
7874,356537,0
7875,356584,2
7876,356593,4
7877,356657,4
7878,356671,0
7879,356682,1
7880,356804,1
7881,356819,4
7882,356876,4
7883,356886,0
7884,356963,4
7885,356973,4
7886,356991,4
7887,357063,1
7888,357076,3
7889,357080,0
7890,357126,4
7891,357165,0
7892,357198,0
7893,357233,3
7894,357240,0
7895,357243,0
7896,357264,4
7897,357277,0
7898,357283,1
7899,357364,4
7900,357399,1
7901,357414,1
7902,357523,0
7903,357540,3
7904,357549,1
7905,357611,0
7906,357622,1
7907,357719,4
7908,357876,4
7909,357888,3
7910,357930,0
7911,357967,4
7912,358003,4
7913,358007,4
7914,358083,3
7915,358167,4
7916,358171,4
7917,358186,1
7918,358269,0
7919,358273,4
7920,358277,1
7921,358291,3
7922,358316,0
7923,358338,1
7924,358341,3
7925,358345,0
7926,358365,1
7927,358426,3
7928,358458,1
7929,358468,1
7930,358505,4
7931,358511,1
7932,358534,3
7933,358538,0
7934,358583,0
7935,358590,4
7936,358623,1
7937,358651,0
7938,358664,3
7939,358735,4
7940,358857,1
7941,358859,3
7942,358894,4
7943,358917,0
7944,358942,4
7945,359018,0
7946,359037,4
7947,359080,0
7948,359182,1
7949,359187,4
7950,359198,0
7951,359218,1
7952,359251,4
7953,359259,1
7954,359330,3
7955,359356,3
7956,359364,1
7957,359406,0
7958,359411,3
7959,359501,0
7960,359566,1
7961,359600,0
7962,359644,1
7963,359648,1
7964,359661,4
7965,359666,0
7966,359726,4
7967,359738,0
7968,359755,1
7969,359772,0
7970,359794,3
7971,359796,1
7972,359800,1
7973,359818,1
7974,359854,1
7975,359883,0
7976,359896,4
7977,359937,4
7978,359954,4
7979,359996,1
7980,360052,0
7981,360064,1
7982,360114,1
7983,360158,4
7984,360188,0
7985,360196,4
7986,360211,0
7987,360288,0
7988,360298,4
7989,360354,3
7990,360455,0
7991,360460,1
7992,360500,4
7993,360502,0
7994,360506,0
7995,360510,0
7996,360530,1
7997,360541,1
7998,360574,1
7999,360605,0
8000,360658,1
8001,360670,4
8002,360688,4
8003,360772,3
8004,360787,4
8005,360792,1
8006,360814,0
8007,360829,4
8008,360838,1
8009,360856,3
8010,360869,1
8011,360870,0
8012,360901,1
8013,360924,1
8014,360953,0
8015,360986,4
8016,361071,4
8017,361163,1
8018,361193,1
8019,361240,1
8020,361264,1
8021,361271,1
8022,361277,1
8023,361290,1
8024,361302,3
8025,361322,0
8026,361340,1
8027,361367,3
8028,361413,0
8029,361442,0
8030,361449,0
8031,361501,1
8032,361533,0
8033,361551,3
8034,361552,1
8035,361572,0
8036,361608,1
8037,361626,4
8038,361642,4
8039,361695,0
8040,361728,3
8041,361731,1
8042,361749,0
8043,361793,4
8044,361799,1
8045,361823,4
8046,361828,3
8047,361833,4
8048,361859,0
8049,361906,4
8050,361963,1
8051,361978,0
8052,362042,1
8053,362044,3
8054,362096,3
8055,362110,4
8056,362111,3
8057,362129,1
8058,362153,4
8059,362202,0
8060,362240,1
8061,362287,4
8062,362307,1
8063,362406,3
8064,362407,1
8065,362409,3
8066,362447,1
8067,362502,1
8068,362577,1
8069,362638,4
8070,362664,4
8071,362665,1
8072,362668,0
8073,362706,1
8074,362793,3
8075,362818,4
8076,362874,3
8077,362948,1
8078,362952,4
8079,362982,1
8080,363002,1
8081,363009,1
8082,363099,0
8083,363129,4
8084,363132,3
8085,363166,3
8086,363177,4
8087,363225,2
8088,363242,1
8089,363246,0
8090,363277,0
8091,363320,4
8092,363353,3
8093,363369,4
8094,363411,0
8095,363426,0
8096,363433,3
8097,363473,4
8098,363479,1
8099,363487,0
8100,363518,3
8101,363567,1
8102,363617,0
8103,363678,0
8104,363687,3
8105,363688,3
8106,363720,1
8107,363732,0
8108,363761,1
8109,363795,0
8110,363814,0
8111,363911,0
8112,363937,4
8113,363950,4
8114,364003,4
8115,364052,1
8116,364064,4
8117,364082,0
8118,364155,0
8119,364199,0
8120,364200,1
8121,364247,3
8122,364289,3
8123,364327,4
8124,364450,0
8125,364451,1
8126,364461,1
8127,364487,1
8128,364495,4
8129,364518,4
8130,364579,1
8131,364614,0
8132,364636,3
8133,364747,0
8134,364758,4
8135,364805,0
8136,364809,1
8137,364813,0
8138,364853,4
8139,364855,4
8140,364874,0
8141,364944,0
8142,364952,4
8143,364957,1
8144,365031,4
8145,365038,0
8146,365067,0
8147,365082,0
8148,365099,3
8149,365114,4
8150,365117,0
8151,365118,3
8152,365177,1
8153,365234,1
8154,365279,4
8155,365304,1
8156,365305,1
8157,365316,4
8158,365348,0
8159,365376,0
8160,365377,1
8161,365393,0
8162,365412,0
8163,365431,4
8164,365449,1
8165,365482,3
8166,365499,3
8167,365502,4
8168,365511,4
8169,365520,4
8170,365529,4
8171,365530,4
8172,365571,4
8173,365617,0
8174,365731,0
8175,365743,0
8176,365755,1
8177,365888,3
8178,365910,4
8179,365968,1
8180,365977,2
8181,365978,4
8182,365993,4
8183,366009,3
8184,366019,3
8185,366028,1
8186,366050,4
8187,366067,4
8188,366068,1
8189,366094,1
8190,366136,0
8191,366167,1
8192,366187,3
8193,366202,3
8194,366217,1
8195,366223,1
8196,366285,1
8197,366310,1
8198,366352,0
8199,366378,3
8200,366400,1
8201,366418,4
8202,366456,0
8203,366494,4
8204,366538,0
8205,366663,1
8206,366694,4
8207,366712,4
8208,366723,1
8209,366726,1
8210,366749,1
8211,366807,1
8212,366846,3
8213,366847,0
8214,366864,4
8215,366929,4
8216,366932,1
8217,367032,1
8218,367044,1
8219,367055,0
8220,367060,0
8221,367083,1
8222,367092,0
8223,367096,3
8224,367101,0
8225,367144,1
8226,367184,0
8227,367187,3
8228,367291,0
8229,367299,0
8230,367313,3
8231,367441,3
8232,367466,0
8233,367483,3
8234,367487,0
8235,367520,0
8236,367521,1
8237,367583,4
8238,367683,0
8239,367762,0
8240,367786,0
8241,367854,3
8242,367886,3
8243,367921,0
8244,367950,4
8245,367956,1
8246,367989,3
8247,368082,3
8248,368136,0
8249,368183,0
8250,368256,1
8251,368259,1
8252,368262,4
8253,368266,1
8254,368270,1
8255,368276,4
8256,368397,1
8257,368576,1
8258,368630,0
8259,368720,0
8260,368740,1
8261,368801,1
8262,368809,0
8263,368840,0
8264,368993,2
8265,369004,4
8266,369014,1
8267,369038,3
8268,369059,0
8269,369065,4
8270,369089,4
8271,369108,0
8272,369139,4
8273,369148,4
8274,369151,0
8275,369164,4
8276,369179,0
8277,369181,1
8278,369257,4
8279,369261,0
8280,369277,0
8281,369308,0
8282,369313,1
8283,369314,3
8284,369342,4
8285,369461,4
8286,369462,4
8287,369513,0
8288,369543,3
8289,369593,1
8290,369623,4
8291,369693,1
8292,369718,4
8293,369877,1
8294,369878,0
8295,369886,4
8296,369920,1
8297,369960,1
8298,369973,0
8299,369981,0
8300,370030,1
8301,370039,1
8302,370131,4
8303,370157,4
8304,370283,0
8305,370286,0
8306,370316,4
8307,370341,0
8308,370358,0
8309,370477,0
8310,370534,2
8311,370560,1
8312,370566,4
8313,370588,4
8314,370591,0
8315,370670,0
8316,370688,3
8317,370740,1
8318,370742,1
8319,370749,0
8320,370757,0
8321,370801,0
8322,370841,0
8323,370858,1
8324,370887,4
8325,370919,0
8326,370922,3
8327,370957,4
8328,370978,3
8329,371008,1
8330,371024,1
8331,371059,1
8332,371112,1
8333,371199,1
8334,371223,3
8335,371302,0
8336,371307,4
8337,371334,0
8338,371368,3
8339,371370,4
8340,371380,0
8341,371442,0
8342,371529,0
8343,371566,1
8344,371575,2
8345,371609,0
8346,371614,3
8347,371644,4
8348,371714,0
8349,371745,1
8350,371755,4
8351,371792,1
8352,371800,1
8353,371879,4
8354,371923,0
8355,371992,0
8356,371997,4
8357,372000,0
8358,372070,4
8359,372140,4
8360,372181,3
8361,372247,0
8362,372262,0
8363,372286,3
8364,372291,4
8365,372461,4
8366,372488,0
8367,372516,1
8368,372557,0
8369,372578,0
8370,372592,4
8371,372618,0
8372,372659,1
8373,372697,3
8374,372722,1
8375,372741,2
8376,372743,3
8377,372747,3
8378,372756,4
8379,372791,1
8380,372800,1
8381,372804,2
8382,372814,2
8383,372821,1
8384,372822,1
8385,372879,1
8386,372880,0
8387,372918,0
8388,372935,4
8389,372981,2
8390,372993,0
8391,373020,1
8392,373046,4
8393,373113,0
8394,373157,3
8395,373195,4
8396,373235,0
8397,373247,0
8398,373251,0
8399,373258,0
8400,373265,3
8401,373280,0
8402,373294,3
8403,373309,0
8404,373380,0
8405,373393,1
8406,373398,0
8407,373419,0
8408,373422,1
8409,373426,3
8410,373466,1
8411,373470,1
8412,373494,1
8413,373505,4
8414,373510,0
8415,373515,1
8416,373535,0
8417,373536,1
8418,373554,1
8419,373575,4
8420,373606,1
8421,373623,4
8422,373708,4
8423,373715,1
8424,373751,4
8425,373810,3
8426,373827,4
8427,373831,1
8428,373852,0
8429,373895,4
8430,373931,4
8431,373964,0
8432,373989,1
8433,374017,0
8434,374199,4
8435,374226,1
8436,374263,0
8437,374277,1
8438,374303,4
8439,374332,0
8440,374377,4
8441,374414,4
8442,374428,1
8443,374432,0
8444,374445,4
8445,374458,0
8446,374463,3
8447,374480,0
8448,374523,1
8449,374552,1
8450,374659,4
8451,374670,4
8452,374703,1
8453,374746,1
8454,374777,4
8455,374825,1
8456,374849,2
8457,374890,0
8458,374920,0
8459,374961,4
8460,374970,4
8461,374986,4
8462,375061,0
8463,375125,4
8464,375126,4
8465,375219,0
8466,375220,1
8467,375377,1
8468,375433,4
8469,375471,0
8470,375479,1
8471,375620,4
8472,375651,3
8473,375656,1
8474,375724,0
8475,375729,0
8476,375859,0
8477,375862,0
8478,375882,0
8479,375911,1
8480,375940,4
8481,375968,3
8482,375989,4
8483,376000,0
8484,376002,0
8485,376038,4
8486,376045,0
8487,376063,1
8488,376081,3
8489,376104,1
8490,376109,0
8491,376129,4
8492,376179,0
8493,376205,4
8494,376217,0
8495,376258,4
8496,376396,0
8497,376411,3
8498,376463,1
8499,376477,0
8500,376492,3
8501,376568,4
8502,376576,0
8503,376629,0
8504,376646,1
8505,376669,1
8506,376683,1
8507,376710,3
8508,376738,4
8509,376755,1
8510,376788,1
8511,376846,0
8512,376871,1
8513,376901,0
8514,376956,1
8515,376971,0
8516,377062,0
8517,377070,1
8518,377100,0
8519,377114,2
8520,377132,1
8521,377173,4
8522,377215,4
8523,377257,0
8524,377279,0
8525,377325,1
8526,377334,0
8527,377385,0
8528,377390,1
8529,377391,0
8530,377459,3
8531,377483,0
8532,377488,0
8533,377541,3
8534,377559,4
8535,377560,4
8536,377620,4
8537,377638,4
8538,377642,4
8539,377654,1
8540,377664,2
8541,377683,4
8542,377703,1
8543,377718,4
8544,377767,1
8545,377799,3
8546,377821,1
8547,377825,1
8548,377848,4
8549,377896,0
8550,377919,1
8551,377987,0
8552,378003,1
8553,378047,4
8554,378125,2
8555,378128,4
8556,378160,0
8557,378172,4
8558,378243,3
8559,378249,0
8560,378268,0
8561,378303,3
8562,378304,0
8563,378311,4
8564,378340,4
8565,378379,4
8566,378471,1
8567,378527,1
8568,378556,4
8569,378653,3
8570,378660,1
8571,378698,3
8572,378715,1
8573,378743,0
8574,378802,1
8575,378805,1
8576,378918,0
8577,378923,1
8578,378988,1
8579,379023,0
8580,379036,4
8581,379073,0
8582,379128,3
8583,379153,4
8584,379173,0
8585,379185,0
8586,379208,0
8587,379349,0
8588,379367,0
8589,379416,3
8590,379495,4
8591,379496,1
8592,379499,0
8593,379520,4
8594,379622,3
8595,379624,0
8596,379653,3
8597,379745,2
8598,379754,1
8599,379793,0
8600,379817,0
8601,379840,3
8602,379849,1
8603,379854,4
8604,379909,1
8605,379989,1
8606,379996,0
8607,380056,2
8608,380069,1
8609,380195,0
8610,380256,2
8611,380260,3
8612,380339,0
8613,380345,0
8614,380359,0
8615,380370,0
8616,380415,4
8617,380452,1
8618,380508,0
8619,380537,1
8620,380552,0
8621,380587,0
8622,380592,0
8623,380651,0
8624,380726,1
8625,380757,1
8626,380767,1
8627,380868,4
8628,380966,1
8629,380970,0
8630,380990,4
8631,380992,4
8632,381026,3
8633,381042,1
8634,381077,0
8635,381269,0
8636,381304,1
8637,381348,4
8638,381361,0
8639,381374,4
8640,381377,3
8641,381430,0
8642,381438,2
8643,381458,0
8644,381464,0
8645,381466,3
8646,381506,0
8647,381567,1
8648,381571,1
8649,381578,4
8650,381664,2
8651,381696,3
8652,381753,1
8653,381766,3
8654,381794,3
8655,381819,0
8656,381897,4
8657,381905,1
8658,381910,1
8659,381934,3
8660,381945,4
8661,381972,1
8662,382052,1
8663,382146,3
8664,382173,4
8665,382180,3
8666,382182,0
8667,382185,0
8668,382199,4
8669,382200,1
8670,382209,0
8671,382222,3
8672,382260,0
8673,382285,0
8674,382287,1
8675,382292,0
8676,382300,0
8677,382336,4
8678,382426,4
8679,382446,4
8680,382454,4
8681,382462,3
8682,382502,1
8683,382553,4
8684,382561,1
8685,382600,1
8686,382605,4
8687,382615,4
8688,382616,0
8689,382648,1
8690,382674,0
8691,382684,3
8692,382705,1
8693,382745,0
8694,382816,0
8695,382828,4
8696,382832,1
8697,382865,0
8698,382898,4
8699,382914,1
8700,382916,0
8701,383001,1
8702,383022,0
8703,383073,4
8704,383087,0
8705,383125,0
8706,383143,3
8707,383165,4
8708,383166,3
8709,383174,3
8710,383177,1
8711,383183,4
8712,383213,0
8713,383216,1
8714,383228,2
8715,383239,1
8716,383323,2
8717,383354,4
8718,383363,4
8719,383388,3
8720,383395,4
8721,383408,4
8722,383448,0
8723,383475,4
8724,383480,1
8725,383523,4
8726,383614,3
8727,383632,4
8728,383656,3
8729,383690,0
8730,383730,0
8731,383787,4
8732,383801,4
8733,383818,4
8734,383854,1
8735,383882,3
8736,383897,1
8737,383944,3
8738,384002,0
8739,384004,0
8740,384094,1
8741,384111,3
8742,384119,4
8743,384133,4
8744,384144,4
8745,384183,3
8746,384259,0
8747,384297,2
8748,384409,4
8749,384416,4
8750,384463,0
8751,384486,0
8752,384518,1
8753,384549,3
8754,384593,0
8755,384599,4
8756,384707,0
8757,384753,1
8758,384909,4
8759,384913,0
8760,384928,0
8761,384947,3
8762,384970,0
8763,385118,4
8764,385126,3
8765,385159,3
8766,385160,3
8767,385186,3
8768,385196,4
8769,385212,4
8770,385232,4
8771,385235,3
8772,385410,3
8773,385414,1
8774,385452,0
8775,385453,4
8776,385517,3
8777,385546,1
8778,385591,0
8779,385595,4
8780,385639,1
8781,385669,0
8782,385699,0
8783,385713,1
8784,385816,4
8785,385944,3
8786,385963,0
8787,385988,1
8788,386002,4
8789,386018,4
8790,386026,1
8791,386138,0
8792,386145,0
8793,386164,0
8794,386175,1
8795,386279,0
8796,386288,4
8797,386321,0
8798,386359,4
8799,386446,0
8800,386467,1
8801,386495,3
8802,386499,1
8803,386507,4
8804,386597,4
8805,386684,4
8806,386712,3
8807,386716,4
8808,386726,4
8809,386783,4
8810,386789,1
8811,386824,3
8812,386942,4
8813,386970,1
8814,387013,0
8815,387017,1
8816,387134,0
8817,387301,1
8818,387302,2
8819,387356,4
8820,387451,1
8821,387530,4
8822,387549,1
8823,387559,3
8824,387593,1
8825,387603,0
8826,387608,1
8827,387646,4
8828,387680,1
8829,387693,1
8830,387735,0
8831,387827,0
8832,387870,1
8833,387905,4
8834,387942,4
8835,387948,3
8836,387953,1
8837,387960,4
8838,388062,0
8839,388081,2
8840,388094,4
8841,388106,3
8842,388190,1
8843,388243,4
8844,388258,0
8845,388279,4
8846,388311,3
8847,388320,0
8848,388383,3
8849,388411,0
8850,388492,1
8851,388649,4
8852,388653,0
8853,388667,2
8854,388670,4
8855,388672,0
8856,388681,0
8857,388718,4
8858,388726,4
8859,388754,1
8860,388761,2
8861,388804,3
8862,388833,1
8863,388918,2
8864,388996,3
8865,389062,2
8866,389073,0
8867,389074,3
8868,389082,0
8869,389149,4
8870,389170,1
8871,389201,0
8872,389241,2
8873,389248,1
8874,389383,1
8875,389400,4
8876,389459,0
8877,389463,0
8878,389703,1
8879,389746,4
8880,389755,4
8881,389756,1
8882,389780,4
8883,389899,1
8884,389995,1
8885,390006,1
8886,390021,1
8887,390042,4
8888,390044,0
8889,390157,3
8890,390180,1
8891,390182,1
8892,390192,4
8893,390264,0
8894,390268,0
8895,390280,4
8896,390281,0
8897,390301,0
8898,390307,0
8899,390334,4
8900,390397,0
8901,390400,4
8902,390403,1
8903,390414,4
8904,390429,0
8905,390435,2
8906,390460,4
8907,390479,0
8908,390487,1
8909,390525,1
8910,390559,0
8911,390562,1
8912,390584,1
8913,390647,0
8914,390657,1
8915,390760,1
8916,390762,4
8917,390778,1
8918,390798,0
8919,390835,0
8920,390853,1
8921,390894,4
8922,390910,3
8923,390996,3
8924,391003,4
8925,391019,0
8926,391069,4
8927,391094,4
8928,391109,1
8929,391125,0
8930,391138,0
8931,391155,4
8932,391212,1
8933,391222,1
8934,391261,0
8935,391340,0
8936,391351,1
8937,391356,1
8938,391361,1
8939,391379,0
8940,391392,3
8941,391398,0
8942,391427,0
8943,391484,1
8944,391505,4
8945,391520,3
8946,391561,0
8947,391604,3
8948,391618,3
8949,391657,4
8950,391670,1
8951,391692,2
8952,391697,4
8953,391706,0
8954,391750,4
8955,391782,1
8956,391857,3
8957,391890,1
8958,391894,0
8959,391898,4
8960,391927,1
8961,391940,1
8962,391974,1
8963,392035,4
8964,392088,0
8965,392093,3
8966,392096,3
8967,392165,0
8968,392174,0
8969,392221,0
8970,392237,3
8971,392241,1
8972,392265,1
8973,392386,0
8974,392456,4
8975,392477,0
8976,392502,0
8977,392522,1
8978,392527,1
8979,392544,4
8980,392621,1
8981,392631,0
8982,392654,1
8983,392657,1
8984,392690,4
8985,392769,4
8986,392831,4
8987,392834,1
8988,392859,0
8989,392875,0
8990,392884,3
8991,392938,1
8992,392939,2
8993,393043,3
8994,393054,4
8995,393086,0
8996,393177,1
8997,393186,0
8998,393197,4
8999,393212,0
9000,393219,0
9001,393261,0
9002,393301,1
9003,393312,1
9004,393314,0
9005,393341,4
9006,393361,1
9007,393393,0
9008,393400,1
9009,393405,1
9010,393466,0
9011,393471,0
9012,393486,4
9013,393496,0
9014,393528,4
9015,393556,4
9016,393568,3
9017,393587,3
9018,393588,0
9019,393603,4
9020,393625,0
9021,393648,0
9022,393692,0
9023,393699,0
9024,393704,1
9025,393827,1
9026,393828,3
9027,393858,0
9028,393876,0
9029,393878,4
9030,393926,0
9031,393967,4
9032,394015,0
9033,394030,4
9034,394034,4
9035,394099,1
9036,394221,0
9037,394253,0
9038,394319,4
9039,394362,1
9040,394392,4
9041,394434,4
9042,394477,0
9043,394524,4
9044,394558,0
9045,394599,3
9046,394621,4
9047,394652,0
9048,394685,1
9049,394708,1
9050,394724,1
9051,394746,0
9052,394838,4
9053,394858,0
9054,394863,4
9055,394878,3
9056,394972,3
9057,394975,4
9058,394990,1
9059,395006,3
9060,395014,3
9061,395026,3
9062,395037,3
9063,395080,1
9064,395105,3
9065,395138,0
9066,395157,0
9067,395197,4
9068,395246,4
9069,395250,3
9070,395254,3
9071,395258,0
9072,395280,4
9073,395281,1
9074,395316,1
9075,395368,1
9076,395411,4
9077,395457,3
9078,395545,4
9079,395552,1
9080,395673,0
9081,395675,4
9082,395743,1
9083,395754,1
9084,395847,4
9085,395852,1
9086,395869,3
9087,395879,1
9088,395907,3
9089,395946,1
9090,395980,4
9091,395982,4
9092,395985,0
9093,396014,0
9094,396078,0
9095,396157,0
9096,396182,4
9097,396199,4
9098,396238,0
9099,396279,2
9100,396300,4
9101,396303,4
9102,396330,4
9103,396417,1
9104,396437,1
9105,396470,3
9106,396504,4
9107,396506,4
9108,396525,3
9109,396547,3
9110,396631,1
9111,396668,1
9112,396670,0
9113,396703,0
9114,396750,3
9115,396751,1
9116,396771,0
9117,396831,1
9118,396883,4
9119,396930,0
9120,396971,4
9121,396972,3
9122,396973,3
9123,396981,4
9124,397015,1
9125,397033,0
9126,397046,0
9127,397086,0
9128,397104,0
9129,397145,0
9130,397172,1
9131,397209,0
9132,397211,4
9133,397250,4
9134,397255,0
9135,397270,4
9136,397348,1
9137,397367,4
9138,397371,0
9139,397407,3
9140,397464,1
9141,397477,3
9142,397484,0
9143,397488,0
9144,397518,0
9145,397527,0
9146,397563,3
9147,397596,1
9148,397699,3
9149,397739,1
9150,397745,1
9151,397811,1
9152,397834,1
9153,397849,4
9154,397852,4
9155,397871,0
9156,397876,4
9157,397885,0
9158,397891,0
9159,397912,4
9160,398012,4
9161,398030,4
9162,398041,0
9163,398045,1
9164,398091,1
9165,398126,0
9166,398127,3
9167,398134,3
9168,398159,4
9169,398188,1
9170,398241,0
9171,398245,0
9172,398277,1
9173,398307,4
9174,398317,4
9175,398380,4
9176,398397,2
9177,398398,4
9178,398456,0
9179,398462,1
9180,398512,4
9181,398541,1
9182,398552,0
9183,398553,0
9184,398567,0
9185,398616,3
9186,398647,0
9187,398656,3
9188,398659,4
9189,398722,4
9190,398725,0
9191,398750,3
9192,398754,3
9193,398786,1
9194,398846,0
9195,398865,1
9196,398887,1
9197,398893,4
9198,398895,2
9199,398956,3
9200,398957,0
9201,399013,2
9202,399018,3
9203,399068,3
9204,399075,0
9205,399148,1
9206,399166,1
9207,399198,1
9208,399209,0
9209,399233,0
9210,399236,3
9211,399321,0
9212,399361,3
9213,399406,0
9214,399407,0
9215,399466,2
9216,399489,4
9217,399490,0
9218,399510,4
9219,399514,4
9220,399518,0
9221,399535,0
9222,399539,1
9223,399551,1
9224,399585,3
9225,399606,3
9226,399686,0
9227,399695,0
9228,399705,1
9229,399719,1
9230,399762,0
9231,399860,1
9232,399864,1
9233,399891,3
9234,399912,1
9235,399925,1
9236,399947,0
9237,399985,1
9238,400015,0
9239,400060,0
9240,400126,3
9241,400130,1
9242,400139,0
9243,400162,3
9244,400167,2
9245,400187,1
9246,400239,1
9247,400262,3
9248,400309,0
9249,400315,1
9250,400352,4
9251,400396,0
9252,400416,1
9253,400417,0
9254,400445,0
9255,400482,0
9256,400502,1
9257,400568,1
9258,400661,1
9259,400681,4
9260,400691,3
9261,400721,1
9262,400739,0
9263,400752,3
9264,400754,0
9265,400790,4
9266,400819,4
9267,400844,0
9268,400909,4
9269,400919,1
9270,400934,4
9271,400954,0
9272,400976,4
9273,400996,0
9274,401028,3
9275,401046,4
9276,401058,3
9277,401120,4
9278,401194,0
9279,401206,1
9280,401248,2
9281,401250,1
9282,401280,0
9283,401286,1
9284,401378,4
9285,401396,1
9286,401415,3
9287,401416,1
9288,401426,4
9289,401459,4
9290,401472,4
9291,401496,0
9292,401498,4
9293,401505,3
9294,401529,3
9295,401584,1
9296,401630,4
9297,401650,0
9298,401681,4
9299,401699,4
9300,401706,3
9301,401751,4
9302,401772,1
9303,401774,0
9304,401782,0
9305,401819,1
9306,401832,1
9307,401907,4
9308,401935,4
9309,401954,0
9310,401991,0
9311,402008,0
9312,402051,0
9313,402124,0
9314,402171,4
9315,402194,4
9316,402220,1
9317,402235,2
9318,402241,0
9319,402249,4
9320,402250,1
9321,402347,0
9322,402416,1
9323,402442,4
9324,402510,0
9325,402528,0
9326,402562,0
9327,402613,4
9328,402627,1
9329,402653,0
9330,402659,0
9331,402745,0
9332,402842,4
9333,402857,0
9334,402959,0
9335,403009,3
9336,403035,1
9337,403111,1
9338,403137,0
9339,403178,0
9340,403188,4
9341,403243,0
9342,403303,1
9343,403306,3
9344,403380,4
9345,403403,1
9346,403430,4
9347,403438,1
9348,403464,3
9349,403498,4
9350,403500,1
9351,403505,0
9352,403513,3
9353,403531,0
9354,403569,4
9355,403596,1
9356,403629,1
9357,403635,3
9358,403647,0
9359,403661,2
9360,403668,1
9361,403680,4
9362,403724,0
9363,403741,3
9364,403743,0
9365,403799,1
9366,403806,0
9367,403822,3
9368,403925,1
9369,403937,0
9370,403961,1
9371,403972,1
9372,404036,4
9373,404056,4
9374,404076,1
9375,404105,0
9376,404111,0
9377,404115,1
9378,404135,0
9379,404151,4
9380,404155,0
9381,404182,1
9382,404192,4
9383,404212,1
9384,404235,4
9385,404250,0
9386,404268,1
9387,404367,0
9388,404423,3
9389,404461,4
9390,404467,4
9391,404480,4
9392,404484,1
9393,404510,1
9394,404513,4
9395,404603,4
9396,404609,4
9397,404658,0
9398,404677,1
9399,404723,4
9400,404727,1
9401,404779,4
9402,404827,4
